1,2330,台積電,13.6346
2,2317,鴻海,4.8059
3,6505,台塑化,2.6946
4,2412,中華電,2.6736
5,2882,國泰金,2.4201
6,2881,富邦金,2.3265
7,2454,聯發科,2.1762
8,1303,南亞,2.1388
9,1301,台塑,1.7852
10,2308,台達電,1.6455
11,1326,台化,1.6315
12,3008,大立光,1.4898
13,2002,中鋼,1.4309
14,2891,中信金,1.3053
15,3045,台灣大,1.2942
16,2311,日月光,1.2359
17,2886,兆豐金,1.2121
18,2382,廣達,1.047
19,2474,可成,1.0015
20,1216,統一,0.9671
21,2207,和泰車,0.9478
22,2357,華碩,0.8842
23,2912,統一超,0.8353
24,4904,遠傳,0.8335
25,2105,正新,0.8235
26,4938,和碩,0.812
27,2883,開發金,0.695
28,3474,華亞科,0.6928
29,2303,聯電,0.6561
30,2885,元大金,0.63
31,2892,第一金,0.6283
32,2880,華南金,0.6249
33,5880,合庫金,0.6149
34,1402,遠東新,0.6093
35,2408,南亞科,0.5971
36,2395,研華,0.5674
37,1101,台泥,0.5632
38,2325,矽品,0.5516
39,3481,群創,0.5476
40,2884,玉山金,0.5349
41,2409,友達,0.5345
42,2801,彰銀,0.5199
43,2890,永豐金,0.4635
44,1102,亞泥,0.4614
45,9904,寶成,0.4486
46,2887,台新金,0.4378
47,2324,仁寶,0.4308
48,2354,鴻準,0.4301
49,2498,宏達電,0.3811
50,1476,儒鴻,0.3777
51,9910,豐泰,0.3758
52,9921,巨大,0.3528
53,2823,中壽,0.3473
54,3034,聯詠,0.3464
55,2888,新光金,0.3431
56,2618,長榮航,0.3315
57,2301,光寶科,0.3239
58,5871,F-中租,0.3228
59,2227,裕日車,0.3134
60,2610,華航,0.2996
61,4958,F-臻鼎,0.2948
62,2356,英業達,0.2764
63,2615,萬海,0.2552
64,2542,興富發,0.2539
65,9914,美利達,0.2532
66,2915,潤泰全,0.2513
67,2603,長榮,0.242
68,2347,聯強,0.236
69,3673,F-TPK,0.2347
70,3231,緯創,0.2317
71,9945,潤泰新,0.2268
72,2201,裕隆,0.2247
73,3702,大聯大,0.2184
74,5264,F-鎧勝,0.2181
75,2353,宏碁,0.2176
76,2385,群光,0.2168
77,2049,上銀,0.2151
78,2923,F-鼎固,0.2147
79,1504,東元,0.2127
80,1434,福懋,0.2044
81,1227,佳格,0.1931
82,1722,台肥,0.1912
83,2834,臺企銀,0.1885
84,1802,台玻,0.1816
85,2451,創見,0.1794
86,2448,晶電,0.1751
87,2379,瑞昱,0.174
88,2106,建大,0.1672
89,1477,聚陽,0.1611
90,2609,陽明,0.1576
91,2059,川湖,0.1574
92,6176,瑞儀,0.1561
93,6239,力成,0.1552
94,3682,亞太電,0.152
95,3532,台勝科,0.15
96,3189,景碩,0.1488
97,2327,國巨,0.1484
98,1590,F-亞德,0.1471
99,8454,富邦媒,0.1469
100,9917,中保,0.1467
101,2606,裕民,0.1388
102,9933,中鼎,0.1383
103,8150,南茂,0.1359
104,2344,華邦電,0.1347
105,2707,晶華,0.1339
106,2809,京城銀,0.1301
107,2634,漢翔,0.1277
108,2204,中華,0.1261
109,2903,遠百,0.1259
110,8046,南電,0.1251
111,1789,神隆,0.1239
112,9907,統一實,0.123
113,1723,中碳,0.1221
114,1717,長興,0.1212
115,2449,京元電,0.115
116,2362,藍天,0.1143
117,1605,華新,0.1139
118,2845,遠東銀,0.1132
119,3044,健鼎,0.1122
120,2812,台中銀,0.1099
121,2501,國建,0.1092
122,2392,正崴,0.109
123,2377,微星,0.1078
124,5522,遠雄,0.1073
125,2393,億光,0.1041
126,3037,欣興,0.1023
127,2103,台橡,0.1017
128,1507,永大,0.0997
129,1440,南紡,0.0985
130,2360,致茂,0.0982
131,2847,大眾銀,0.0981
132,2833,台壽保,0.0956
133,2231,為升,0.0955
134,1314,中石化,0.0946
135,6005,群益證,0.0946
136,6285,啟碁,0.0946
137,2838,聯邦銀,0.0936
138,2337,旺宏,0.0934
139,2352,佳世達,0.0925
140,2101,南港,0.0909
141,6409,旭隼,0.0894
142,2867,三商壽,0.0885
143,6286,立錡,0.0879
144,6269,台郡,0.0876
145,2849,安泰銀,0.0874
146,2889,國票金,0.0851
147,1736,喬山,0.085
148,2855,統一證,0.0847
149,9938,百和,0.0846
150,1710,東聯,0.0844
151,2206,三陽,0.0843
152,2376,技嘉,0.0839
153,2006,東鋼,0.0833
154,2015,豐興,0.0832
155,2313,華通,0.0831
156,3576,新日光,0.0817
157,2355,敬鵬,0.0806
158,6605,帝寶,0.0803
159,2441,超豐,0.0799
160,2458,義隆,0.0776
161,2727,王品,0.0762
162,1707,葡萄王,0.0755
163,1319,東陽,0.0755
164,2511,太子,0.075
165,1907,永豐餘,0.0749
166,9940,信義,0.0749
167,6415,F-矽力,0.0747
168,4733,上緯,0.0742
169,9941,裕融,0.0741
170,1503,士電,0.0734
171,5007,三星,0.0728
172,1589,F-永冠,0.0712
173,8422,可寧衛,0.0711
174,1702,南僑,0.0702
175,3060,銘異,0.0695
176,1262,F-綠悅,0.0693
177,2548,華固,0.0691
178,1307,三芳,0.069
179,6414,樺漢,0.069
180,1104,環泥,0.068
181,3036,文曄,0.0673
182,6116,彩晶,0.0673
183,2312,金寶,0.0671
184,2608,大榮,0.0668
185,1304,台聚,0.0666
186,3706,神達,0.0664
187,2371,大同,0.0661
188,2637,F-慧洋,0.0656
189,2607,榮運,0.0654
190,1210,大成,0.064
191,5534,長虹,0.0637
192,9930,中聯資,0.0635
193,2373,震旦行,0.0635
194,1536,和大,0.0632
195,3022,威強電,0.0631
196,1229,聯華,0.0623
197,2104,中橡,0.0623
198,1409,新纖,0.0622
199,2723,F-美食,0.0622
200,9939,宏全,0.0622
201,1312,國喬,0.0618
202,3035,智原,0.0617
203,4915,致伸,0.0617
204,2856,元富證,0.0615
205,8926,台汽電,0.0602
206,4960,奇美材,0.0597
207,2331,精英,0.0593
208,6451,F-訊芯,0.0589
209,6206,飛捷,0.0586
210,6166,凌華,0.0586
211,1704,榮化,0.0583
212,2383,台光電,0.0573
213,6271,同欣電,0.0568
214,2107,厚生,0.0563
215,6214,精誠,0.0559
216,6282,康舒,0.0559
217,2023,燁輝,0.0558
218,2820,華票,0.0555
219,2027,大成鋼,0.055
220,2504,國產,0.0546
221,6412,群電,0.0545
222,5388,中磊,0.0545
223,9925,新保,0.0543
224,6120,達運,0.054
225,4532,瑞智,0.054
226,1234,黑松,0.053
227,1718,中纖,0.052
228,3376,新日興,0.052
229,2439,美律,0.0514
230,3698,隆達,0.0513
231,2489,瑞軒,0.0505
232,2545,皇翔,0.0504
233,1904,正隆,0.0504
234,3030,德律,0.0499
235,1726,永記,0.0498
236,5531,鄉林,0.0496
237,4137,F-麗豐,0.0494
238,3705,永信,0.0491
239,4994,傳奇,0.049
240,2905,三商,0.0488
241,2520,冠德,0.0482
242,2514,龍邦,0.0479
243,1313,聯成,0.0479
244,1711,永光,0.0477
245,2547,日勝生,0.0473
246,2605,新興,0.0473
247,1905,華紙,0.0467
248,3545,敦泰,0.0466
249,8213,志超,0.0466
250,3010,華立,0.0458
251,6202,盛群,0.0457
252,6504,南六,0.0452
253,8016,矽創,0.0447
254,2534,宏盛,0.044
255,1532,勤美,0.0436
256,3042,晶技,0.0435
257,1232,大統益,0.0433
258,2329,華泰,0.0431
259,2208,台船,0.0427
260,2450,神腦,0.0426
261,9908,大台北,0.0424
262,1201,味全,0.0422
263,3006,晶豪科,0.042
264,3533,嘉澤,0.041
265,1419,新紡,0.0408
266,4536,拓凱,0.0407
267,5907,F-大洋,0.0407
268,9937,全國,0.0404
269,2913,農林,0.0402
270,6278,台表科,0.0401
271,3380,明泰,0.0394
272,2515,中工,0.0394
273,3665,F-貿聯,0.0393
274,1909,榮成,0.0392
275,1558,伸興,0.0388
276,3005,神基,0.0385
277,3023,信邦,0.0383
278,3443,創意,0.0382
279,8114,振樺電,0.0381
280,8131,福懋科,0.0381
281,1451,年興,0.0379
282,1103,嘉泥,0.0379
283,3019,亞光,0.0378
284,6277,宏正,0.0375
285,2908,特力,0.0373
286,2332,友訊,0.0371
287,5269,祥碩,0.0367
288,6257,矽格,0.0365
289,4426,利勤,0.0364
290,1308,亞聚,0.0364
291,2499,東貝,0.0363
292,1537,廣隆,0.0362
293,2704,國賓,0.0358
294,3450,聯鈞,0.0355
295,2841,台開,0.0353
296,2524,京城,0.0352
297,6153,嘉聯益,0.035
298,9905,大華,0.035
299,1729,必翔,0.0348
300,2014,中鴻,0.0347
301,5434,崇越,0.0346
302,1582,信錦,0.0345
303,1444,力麗,0.0344
304,2851,中再保,0.0344
305,1110,東泥,0.0343
306,1903,士紙,0.0343
307,3026,禾伸堂,0.0341
308,2368,金像電,0.0341
309,9802,F-鈺齊,0.0341
310,8039,台虹,0.0339
311,3703,欣陸,0.0339
312,2323,中環,0.0336
313,2062,橋椿,0.0335
314,2328,廣宇,0.0333
315,3017,奇鋐,0.0333
316,2485,兆赫,0.0332
317,1338,F-廣華,0.0332
318,1447,力鵬,0.0331
319,8215,明基材,0.0328
320,9942,茂順,0.0328
321,2228,劍麟,0.0327
322,1535,中宇,0.0326
323,2597,潤弘,0.0326
324,5203,訊連,0.0326
325,1513,中興電,0.0324
326,2539,櫻花建,0.0323
327,2492,華新科,0.0322
328,2034,允強,0.0321
329,3059,華晶科,0.0319
330,2455,全新,0.0318
331,1560,中砂,0.0317
332,3607,谷崧,0.0317
333,2402,毅嘉,0.0316
334,2731,雄獅,0.0316
335,1340,F-勝悅,0.0314
336,2536,宏普,0.0311
337,2497,怡利電,0.031
338,3406,玉晶光,0.0306
339,2108,南帝,0.0305
340,2910,統領,0.0304
341,1583,程泰,0.0302
342,8429,F-金麗,0.0302
343,2832,台產,0.0301
344,1321,大洋,0.0298
345,2345,智邦,0.0297
346,2401,凌陽,0.0297
347,3515,華擎,0.0297
348,1714,和桐,0.0296
349,9927,泰銘,0.0295
350,2617,台航,0.0293
351,2706,第一店,0.0292
352,2404,漢唐,0.029
353,2406,國碩,0.0289
354,2538,基泰,0.0289
355,9943,好樂迪,0.0288
356,2612,中航,0.0286
357,3596,智易,0.0284
358,3514,昱晶,0.0283
359,2349,錸德,0.0283
360,2102,泰豐,0.0283
361,1614,三洋電,0.0283
362,2374,佳能,0.0282
363,6213,聯茂,0.0282
364,6115,鎰勝,0.0281
365,2456,奇力新,0.0281
366,1460,宏遠,0.028
367,1310,台苯,0.0278
368,3062,建漢,0.0278
369,2114,鑫永銓,0.0277
370,3704,合勤控,0.0277
371,4164,承業醫,0.0277
372,6230,超眾,0.0275
373,1808,潤隆,0.0274
374,2367,燿華,0.0274
375,2850,新產,0.0272
376,3437,榮創,0.0272
377,2929,F-淘帝,0.0271
378,5471,松翰,0.027
379,1708,東鹼,0.0269
380,5305,敦南,0.0266
381,4306,炎洲,0.0265
382,9926,新海,0.0265
383,1527,鑽全,0.0265
384,2340,光磊,0.0263
385,8081,致新,0.0263
386,2010,春源,0.026
387,3356,奇偶,0.0259
388,3561,昇陽科,0.0259
389,6192,巨路,0.0258
390,2351,順德,0.0258
391,1337,F-再生,0.0258
392,3149,正達,0.0257
393,4141,F-龍燈,0.0257
394,5243,F-乙盛,0.0257
395,4526,東台,0.0256
396,6177,達麗,0.0253
397,2316,楠梓電,0.0253
398,1715,萬洲,0.0253
399,2836,高雄銀,0.0251
400,2420,新巨,0.0251
401,6184,大豐電,0.0251
402,4725,信昌化,0.0251
403,4906,正文,0.025
404,1604,聲寶,0.025
405,5608,四維航,0.0249
406,3653,健策,0.0248
407,9924,福興,0.0248
408,1522,堤維西,0.0248
409,2505,國揚,0.0247
410,2614,東森,0.0246
411,8070,長華,0.0246
412,3041,揚智,0.0245
413,2029,盛餘,0.0243
414,6189,豐藝,0.0242
415,3504,揚明光,0.0241
416,1773,勝一,0.0241
417,2390,云辰,0.0241
418,3266,昇陽,0.0238
419,2387,精元,0.0237
420,1521,大億,0.0237
421,1339,昭輝,0.0237
422,1215,卜蜂,0.0237
423,2436,偉詮電,0.0235
424,3454,晶睿,0.0235
425,1720,生達,0.0234
426,2433,互盛電,0.0232
427,3003,健和興,0.0231
428,1305,華夏,0.023
429,6197,佳必琪,0.0229
430,9911,櫻花,0.0229
431,4142,國光生,0.0227
432,3519,綠能,0.0225
433,2601,益航,0.0225
434,5469,瀚宇博,0.0224
435,8427,F-基勝,0.0223
436,1455,集盛,0.0223
437,8110,華東,0.0221
438,9918,欣天然,0.0219
439,6281,全國電,0.0217
440,4935,F-茂林,0.0217
441,1608,華榮,0.0217
442,2527,宏璟,0.0217
443,3033,威健,0.0216
444,1734,杏輝,0.0216
445,8404,F-百和,0.0216
446,2109,華豐,0.0215
447,1701,中化,0.0213
448,8210,勤誠,0.0211
449,4919,新唐,0.021
450,2472,立隆電,0.0209
451,2701,萬企,0.0208
452,1712,興農,0.0208
453,8411,F-福貞,0.0208
454,8163,達方,0.0207
455,3014,聯陽,0.0207
456,3015,全漢,0.0206
457,4104,佳醫,0.0204
458,1109,信大,0.0201
459,1203,味王,0.02
460,6702,興航,0.0199
461,3501,維熹,0.0197
462,5538,F-東明,0.0194
463,6224,聚鼎,0.0194
464,2816,旺旺保,0.0194
465,2540,愛山林,0.0193
466,2428,興勤,0.0193
467,1315,達新,0.0193
468,2506,太設,0.0192
469,1709,和益,0.0191
470,3057,喬鼎,0.019
471,9934,成霖,0.019
472,4746,台耀,0.019
473,2421,建準,0.0189
474,2464,盟立,0.0189
475,1525,江申,0.0187
476,1442,名軒,0.0186
477,3049,和鑫,0.0186
478,2369,菱生,0.0185
479,1231,聯華食,0.0185
480,1733,五鼎,0.0185
481,3645,達邁,0.0185
482,5533,皇鼎,0.0184
483,2013,中鋼構,0.0184
484,2481,強茂,0.0183
485,1737,臺鹽,0.0182
486,4934,太極,0.0182
487,3617,碩天,0.0181
488,1416,廣豐,0.0181
489,2397,友通,0.0181
490,3130,一零四,0.0181
491,4144,F-康聯,0.018
492,2530,華建,0.0179
493,1533,車王電,0.0179
494,2363,矽統,0.0178
495,6191,精成科,0.0178
496,2031,新光鋼,0.0177
497,2430,燦坤,0.0175
498,3048,益登,0.0175
499,3383,新世紀,0.0174
500,8996,高力,0.0174
501,9946,三發,0.0173
502,2476,鉅祥,0.0173
503,2495,普安,0.0173
504,1459,聯發,0.0171
505,6196,帆宣,0.017
506,8021,尖點,0.017
507,5288,F-豐祥,0.017
508,3583,辛耘,0.0169
509,4952,凌通,0.0167
510,4942,嘉彰,0.0166
511,8112,至上,0.0166
512,4930,燦星網,0.0165
513,1219,福壽,0.0165
514,1786,科妍,0.0164
515,8101,華冠,0.0164
516,4119,旭富,0.0163
517,2426,鼎元,0.0163
518,4999,鑫禾,0.0162
519,2852,第一保,0.016
520,2012,春雨,0.016
521,1473,台南,0.016
522,1611,中電,0.016
523,5525,順天,0.0159
524,3518,柏騰,0.0159
525,8105,凌巨,0.0158
526,1902,台紙,0.0158
527,2459,敦吉,0.0158
528,2478,大毅,0.0157
529,3090,日電貿,0.0157
530,2457,飛宏,0.0156
531,1464,得力,0.0156
532,1218,泰山,0.0156
533,3311,閎暉,0.0155
534,2535,達欣工,0.0154
535,1108,幸福,0.0154
536,1519,華城,0.0154
537,8072,陞泰,0.0154
538,5225,F-東科,0.0154
539,3598,奕力,0.0153
540,2466,冠西電,0.0153
541,1225,福懋油,0.0152
542,4106,雃博,0.0152
543,6139,亞翔,0.015
544,4977,F-眾達,0.0149
545,4108,懷特,0.0149
546,8271,宇瞻,0.0149
547,1233,天仁,0.0148
548,3028,增你強,0.0147
549,5515,建國,0.0147
550,1530,亞崴,0.0146
551,1531,高林股,0.0146
552,1603,華電,0.0146
553,2115,F-六暉,0.0145
554,3605,宏致,0.0145
555,6183,關貿,0.0144
556,5234,達興,0.0142
557,3686,達能,0.0141
558,8261,富鼎,0.014
559,1452,宏益,0.014
560,2722,夏都,0.014
561,3013,晟銘電,0.0139
562,1806,冠軍,0.0139
563,5521,工信,0.0139
564,3305,昇貿,0.0138
565,2705,六福,0.0138
566,2480,敦陽科,0.0138
567,2437,旺詮,0.0137
568,1446,宏和,0.0137
569,1217,愛之味,0.0137
570,2642,宅配通,0.0136
571,2419,仲琦,0.0135
572,8103,瀚荃,0.0135
573,3591,艾笛森,0.0133
574,1810,和成,0.0133
575,3661,F-世芯,0.0132
576,9944,新麗,0.0132
577,2020,美亞,0.0131
578,1592,F-英瑞,0.013
579,2509,全坤建,0.013
580,9931,欣高,0.013
581,3416,融程電,0.0129
582,2030,彰源,0.0129
583,2486,一詮,0.0128
584,3679,新至陞,0.0128
585,2493,揚博,0.0127
586,1626,F-艾美,0.0127
587,1609,大亞,0.0127
588,3056,總太,0.0126
589,2009,第一銅,0.0125
590,6251,定穎,0.0125
591,2484,希華,0.0124
592,6168,宏齊,0.0123
593,6209,今國光,0.0122
594,8011,台通,0.0122
595,5519,隆大,0.0122
596,3257,虹冠電,0.0122
597,2365,昆盈,0.0122
598,2359,所羅門,0.0121
599,1437,勤益控,0.0121
600,2911,麗嬰房,0.0121
601,2477,美隆電,0.0121
602,2467,志聖,0.012
603,3209,全科,0.012
604,1612,宏泰,0.0119
605,1517,利奇,0.0119
606,2314,台揚,0.0119
607,2007,燁興,0.0118
608,6128,上福,0.0117
609,1457,宜進,0.0116
610,1323,永裕,0.0116
611,2414,精技,0.0115
612,8249,菱光,0.0114
613,6108,競國,0.0112
614,2906,高林,0.011
615,1432,大魯閣,0.011
616,1463,強盛,0.0109
617,1417,嘉裕,0.0108
618,2022,聚亨,0.0108
619,2425,承啟,0.0108
620,6136,富爾特,0.0108
621,2405,浩鑫,0.0107
622,1309,台達化,0.0106
623,5607,遠雄港,0.0106
624,5285,界霖,0.0106
625,3573,穎台,0.0105
626,3031,佰鴻,0.0105
627,3052,夆典,0.0104
628,6112,聚碩,0.0104
629,9906,欣巴巴,0.0103
630,5706,鳳凰,0.0102
631,2008,高興昌,0.0102
632,1725,元禎,0.01
633,6145,勁永,0.01
634,4737,華廣,0.0098
635,1436,華友聯,0.0098
636,3167,大量,0.0098
637,3040,遠見,0.0098
638,2483,百容,0.0097
639,1236,宏亞,0.0097
640,1762,中化生,0.0097
641,4722,國精化,0.0097
642,1809,中釉,0.0096
643,2616,山隆,0.0096
644,3055,蔚華科,0.0096
645,2537,聯上發,0.0095
646,6131,悠克,0.0094
647,3559,全智科,0.0093
648,2423,固緯,0.0093
649,2338,光罩,0.0092
650,2461,光群雷,0.0091
651,3164,景岳,0.0091
652,3622,洋華,0.0091
653,9919,康那香,0.0091
654,6405,悅城,0.009
655,3494,誠研,0.009
656,1783,和康生,0.009
657,1713,國化,0.0089
658,1506,正道,0.0089
659,2417,圓剛,0.0089
660,6422,F-君耀,0.0089
661,6449,鈺邦,0.0089
662,3584,介面,0.0086
663,5215,F-科嘉,0.0086
664,2431,聯昌,0.0086
665,3094,聯傑,0.0086
666,3338,泰碩,0.0086
667,1467,南緯,0.0085
668,1817,凱撒衛,0.0085
669,4755,三福化,0.0085
670,4976,佳凌,0.0084
671,3054,萬國,0.0084
672,2712,遠雄來,0.0084
673,2462,良得電,0.0083
674,3004,豐達科,0.0082
675,3047,訊舟,0.0082
676,6201,亞弘電,0.0082
677,6205,詮欣,0.0082
678,8443,阿瘦,0.0082
679,3032,偉訓,0.0081
680,1724,台硝,0.008
681,6216,居易,0.008
682,3694,海華,0.0078
683,2901,欣欣,0.0078
684,1466,聚隆,0.0077
685,4916,事欣科,0.0077
686,3058,立德,0.0076
687,3229,晟鈦,0.0075
688,1568,倉佑,0.0075
689,3579,尚志,0.0075
690,2017,官田鋼,0.0074
691,1618,合機,0.0073
692,2460,建通,0.0073
693,6155,鈞寶,0.0073
694,9955,佳龍,0.0072
695,4414,如興,0.0072
696,4956,光鋐,0.0072
697,2443,新利虹,0.0072
698,3296,勝德,0.0071
699,1727,中華化,0.0071
700,1540,喬福,0.0071
701,1325,恆大,0.0071
702,1454,台富,0.007
703,1514,亞力,0.0069
704,1528,恩德,0.0069
705,1731,美吾華,0.0069
706,2516,新建,0.0069
707,4133,亞諾法,0.0069
708,6152,百一,0.0068
709,2380,虹光,0.0068
710,3046,建碁,0.0068
711,2305,全友,0.0068
712,1515,力山,0.0067
713,1468,昶和,0.0067
714,1316,上曜,0.0067
715,1220,台榮,0.0067
716,2904,匯僑,0.0067
717,2546,根基,0.0067
718,2342,茂矽,0.0065
719,3669,圓展,0.0065
720,6215,和椿,0.0065
721,9958,世紀鋼,0.0064
722,3588,通嘉,0.0064
723,1730,花仙子,0.0064
724,1410,南染,0.0064
725,1465,偉全,0.0064
726,2543,皇昌,0.0064
727,2415,錩新,0.0064
728,2442,新美齊,0.0063
729,2611,志信,0.0063
730,2488,漢平,0.0063
731,3029,零壹,0.0063
732,1414,東和,0.0063
733,6243,迅杰,0.0063
734,6164,華興,0.0063
735,2413,環科,0.0062
736,3038,全台,0.0061
737,1470,大統染,0.0061
738,6142,友勁,0.0061
739,2375,智寶,0.006
740,2613,中櫃,0.006
741,3024,憶聲,0.0059
742,1471,首利,0.0059
743,9902,台火,0.0059
744,1541,錩泰,0.0058
745,2399,映泰,0.0058
746,2427,三商電,0.0058
747,4984,F-科納,0.0057
748,6141,柏承,0.0055
749,2528,皇普,0.0055
750,3315,宣昶,0.0055
751,1469,理隆,0.0054
752,8374,羅昇,0.0054
753,9928,中視,0.0054
754,8033,雷虎,0.0054
755,3593,力銘,0.0053
756,1906,寶隆,0.0053
757,3027,盛達,0.0053
758,3016,嘉晶,0.0053
759,2702,華園,0.0052
760,3419,譁裕,0.0052
761,6117,迎廣,0.0051
762,2032,新鋼,0.0051
763,2302,麗正,0.005
764,1616,億泰,0.005
765,1439,中和,0.005
766,3002,歐格,0.005
767,2453,凌群,0.005
768,3550,聯穎,0.005
769,1445,大宇,0.0049
770,1423,利華,0.0049
771,2025,千興,0.0049
772,2440,太空梭,0.0048
773,3021,鴻名,0.0048
774,3308,聯德,0.0048
775,1235,興泰,0.0047
776,1524,耿鼎,0.0046
777,2038,海光,0.0046
778,1539,巨庭,0.0045
779,3432,台端,0.0045
780,6133,金橋,0.0044
781,2444,友旺,0.0044
782,3312,弘憶股,0.0043
783,1615,大山,0.0043
784,1472,三洋紡,0.0043
785,1474,弘裕,0.0043
786,5259,清惠,0.0043
787,8222,寶一,0.0043
788,8940,新天地,0.0043
789,6431,F-光麗,0.0042
790,1735,日勝化,0.0042
791,1617,榮星,0.0041
792,2424,隴華,0.0041
793,2465,麗臺,0.004
794,2482,連宇,0.004
795,3050,鈺德,0.0039
796,1213,大飲,0.0039
797,8201,無敵,0.0039
798,6165,捷泰,0.0039
799,9935,慶豐富,0.0038
800,5484,慧友,0.0038
801,3535,晶彩科,0.0038
802,1512,瑞利,0.0038
803,3011,今皓,0.0038
804,1613,台一,0.0036
805,3018,同開,0.0035
806,2438,翔耀,0.0034
807,1324,地球,0.0034
808,2024,志聯,0.0034
809,3025,星通,0.0033
810,1418,東華,0.0032
811,1443,立益,0.0032
812,6235,華孚,0.0032
813,6226,光鼎,0.0031
814,1526,日馳,0.0031
815,2468,華經,0.0031
816,1441,大東,0.003
817,1435,中福,0.003
818,1721,三晃,0.003
819,1449,佳和,0.0029
820,2471,資通,0.0029
821,2033,佳大,0.0028
822,2358,廷鑫,0.0028
823,1453,大將,0.0027
824,6283,淳安,0.0027
825,9912,偉聯,0.0024
826,3557,嘉威,0.0024
827,5906,F-台南,0.0024
828,1805,寶徠,0.0024
829,2491,吉祥全,0.0024
830,1438,裕豐,0.0023
831,1413,宏洲,0.0023
832,1538,正峰新,0.0022
833,1732,毛寶,0.002
834,1475,本盟,0.0012
